2024-05-02 19:07:40,474 INFO    StreamThr :162050 [internal.py:wandb_internal():86] W&B internal server running at pid: 162050, started at: 2024-05-02 19:07:40.474469
2024-05-02 19:07:41,323 INFO    SenderThread:162050 [sender.py:send_exit():594] send defer
2024-05-02 19:07:41,323 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,323 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-02 19:07:41,323 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,323 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-02 19:07:41,323 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 1
2024-05-02 19:07:41,323 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,323 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-02 19:07:41,323 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,323 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-02 19:07:41,323 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 2
2024-05-02 19:07:41,323 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,323 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-02 19:07:41,323 INFO    HandlerThread:162050 [system_monitor.py:finish():203] Stopping system monitor
2024-05-02 19:07:41,323 DEBUG   SystemMonitor:162050 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-02 19:07:41,324 DEBUG   SystemMonitor:162050 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-02 19:07:41,324 DEBUG   SystemMonitor:162050 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-02 19:07:41,324 INFO    HandlerThread:162050 [interfaces.py:finish():202] Joined cpu monitor
2024-05-02 19:07:41,324 INFO    HandlerThread:162050 [interfaces.py:finish():202] Joined disk monitor
2024-05-02 19:07:41,358 INFO    HandlerThread:162050 [interfaces.py:finish():202] Joined gpu monitor
2024-05-02 19:07:41,358 INFO    HandlerThread:162050 [interfaces.py:finish():202] Joined memory monitor
2024-05-02 19:07:41,358 INFO    HandlerThread:162050 [interfaces.py:finish():202] Joined network monitor
2024-05-02 19:07:41,358 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 3
2024-05-02 19:07:41,359 DEBUG   SenderThread:162050 [sender.py:send():379] send: stats
2024-05-02 19:07:41,359 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,359 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-02 19:07:41,359 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 4
2024-05-02 19:07:41,359 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,359 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-02 19:07:41,359 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-02 19:07:41,359 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 5
2024-05-02 19:07:41,359 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,359 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-02 19:07:41,359 DEBUG   SenderThread:162050 [sender.py:send():379] send: summary
2024-05-02 19:07:41,360 INFO    SenderThread:162050 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-02 19:07:41,360 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,360 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-02 19:07:41,360 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 6
2024-05-02 19:07:41,360 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,360 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-02 19:07:41,360 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,360 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-02 19:07:41,362 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: status_report
2024-05-02 19:07:41,446 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 7
2024-05-02 19:07:41,446 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:41,446 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-02 19:07:41,446 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:41,446 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-02 19:07:41,485 INFO    wandb-upload_0:162050 [upload_job.py:push():131] Uploaded file /tmp/tmpfvoqmfdpwandb/pf6j0qen-wandb-metadata.json
2024-05-02 19:07:41,818 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/config.yaml
2024-05-02 19:07:41,819 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/output.log
2024-05-02 19:07:41,819 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/wandb-metadata.json
2024-05-02 19:07:41,819 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/wandb-summary.json
2024-05-02 19:07:41,820 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_created():271] file/dir created: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/requirements.txt
2024-05-02 19:07:42,201 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 19:07:43,327 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 8
2024-05-02 19:07:43,327 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 19:07:43,328 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:43,331 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-02 19:07:43,331 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:43,332 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-02 19:07:43,332 INFO    SenderThread:162050 [job_builder.py:build():318] Attempting to build job artifact
2024-05-02 19:07:43,333 INFO    SenderThread:162050 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-02 19:07:43,348 INFO    SenderThread:162050 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-02 19:07:43,349 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 9
2024-05-02 19:07:43,349 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:43,349 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-02 19:07:43,349 DEBUG   SenderThread:162050 [sender.py:send():379] send: artifact
2024-05-02 19:07:43,816 INFO    Thread-12 :162050 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/output.log
2024-05-02 19:07:43,912 INFO    SenderThread:162050 [sender.py:send_artifact():1468] sent artifact job-git_github.com_keoniburns_capstone_repo.git_gymnasium_main.py - {'id': 'QXJ0aWZhY3Q6ODE5MTEyNzEw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTY4MzE5Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE5MTEyNzEw', 'versionIndex': 0}}}
2024-05-02 19:07:43,912 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:43,912 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-02 19:07:43,912 INFO    SenderThread:162050 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-02 19:07:44,203 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 19:07:44,817 INFO    SenderThread:162050 [dir_watcher.py:finish():388] scan: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files
2024-05-02 19:07:44,817 INFO    SenderThread:162050 [dir_watcher.py:finish():402] scan save: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/requirements.txt requirements.txt
2024-05-02 19:07:44,817 INFO    SenderThread:162050 [dir_watcher.py:finish():402] scan save: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/output.log output.log
2024-05-02 19:07:44,819 INFO    SenderThread:162050 [dir_watcher.py:finish():402] scan save: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/config.yaml config.yaml
2024-05-02 19:07:44,819 INFO    SenderThread:162050 [dir_watcher.py:finish():402] scan save: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/wandb-summary.json wandb-summary.json
2024-05-02 19:07:44,819 INFO    SenderThread:162050 [dir_watcher.py:finish():402] scan save: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/wandb-metadata.json wandb-metadata.json
2024-05-02 19:07:44,819 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 10
2024-05-02 19:07:44,819 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 19:07:44,819 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:44,819 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-02 19:07:44,821 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:44,821 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-02 19:07:44,821 INFO    SenderThread:162050 [file_pusher.py:finish():172] shutting down file pusher
2024-05-02 19:07:45,205 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 19:07:45,207 INFO    wandb-upload_2:162050 [upload_job.py:push():131] Uploaded file /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/config.yaml
2024-05-02 19:07:45,208 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 19:07:45,299 INFO    wandb-upload_0:162050 [upload_job.py:push():131] Uploaded file /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/requirements.txt
2024-05-02 19:07:45,465 INFO    wandb-upload_1:162050 [upload_job.py:push():131] Uploaded file /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/output.log
2024-05-02 19:07:45,502 INFO    wandb-upload_3:162050 [upload_job.py:push():131] Uploaded file /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/files/wandb-summary.json
2024-05-02 19:07:45,703 INFO    Thread-11 (_thread_body):162050 [sender.py:transition_state():614] send defer: 11
2024-05-02 19:07:45,703 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:45,703 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-02 19:07:45,703 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:45,704 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-02 19:07:45,704 INFO    SenderThread:162050 [file_pusher.py:join():178] waiting for file pusher
2024-05-02 19:07:45,704 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 12
2024-05-02 19:07:45,704 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:45,704 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-02 19:07:45,704 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:45,704 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-02 19:07:45,704 INFO    SenderThread:162050 [file_stream.py:finish():614] file stream finish called
2024-05-02 19:07:45,798 INFO    SenderThread:162050 [file_stream.py:finish():618] file stream finish is done
2024-05-02 19:07:45,798 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 13
2024-05-02 19:07:45,799 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:45,799 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-02 19:07:45,799 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:45,800 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-02 19:07:45,800 INFO    SenderThread:162050 [sender.py:transition_state():614] send defer: 14
2024-05-02 19:07:45,800 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: defer
2024-05-02 19:07:45,801 INFO    HandlerThread:162050 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-02 19:07:45,802 DEBUG   SenderThread:162050 [sender.py:send():379] send: final
2024-05-02 19:07:45,802 DEBUG   SenderThread:162050 [sender.py:send():379] send: footer
2024-05-02 19:07:45,802 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: defer
2024-05-02 19:07:45,802 INFO    SenderThread:162050 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-02 19:07:45,804 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 19:07:45,805 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 19:07:45,805 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-02 19:07:45,807 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: server_info
2024-05-02 19:07:45,808 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: get_summary
2024-05-02 19:07:45,808 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-02 19:07:45,808 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: poll_exit
2024-05-02 19:07:45,810 DEBUG   SenderThread:162050 [sender.py:send_request():406] send_request: server_info
2024-05-02 19:07:45,814 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-02 19:07:45,899 INFO    MainThread:162050 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-02 19:07:45,899 INFO    MainThread:162050 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-02 19:07:45,900 INFO    MainThread:162050 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-05-02 19:07:45,900 DEBUG   HandlerThread:162050 [handler.py:handle_request():146] handle_request: shutdown
2024-05-02 19:07:45,900 INFO    HandlerThread:162050 [handler.py:finish():866] shutting down handler
2024-05-02 19:07:46,809 INFO    WriterThread:162050 [datastore.py:close():296] close: /home/kcb/school/capstone_repo/gymnasium/wandb/run-20240502_190740-28ywm0wj/run-28ywm0wj.wandb
2024-05-02 19:07:46,899 INFO    SenderThread:162050 [sender.py:finish():1546] shutting down sender
2024-05-02 19:07:46,900 INFO    SenderThread:162050 [file_pusher.py:finish():172] shutting down file pusher
2024-05-02 19:07:46,900 INFO    SenderThread:162050 [file_pusher.py:join():178] waiting for file pusher
